Running simulation for n_fluences=60
Epoch 310: loss = 0.0023765750229358673
Epoch 311: loss = 0.00237652356736362
Epoch 312: loss = 0.0023764721117913723
Epoch 313: loss = 0.002376420423388481
Epoch 314: loss = 0.0023763692006468773
Epoch 315: loss = 0.0023763179779052734
Epoch 316: loss = 0.0023762662895023823
Epoch 317: loss = 0.0023762150667607784
Epoch 318: loss = 0.002376163611188531
Epoch 319: loss = 0.0023761121556162834
Epoch 320: loss = 0.0023760609328746796
Epoch 321: loss = 0.002376009477302432
Epoch 322: loss = 0.0023759580217301846
Epoch 323: loss = 0.002375906566157937
Epoch 324: loss = 0.002375855576246977
Epoch 325: loss = 0.0023758038878440857
Epoch 326: loss = 0.002375752665102482
Epoch 327: loss = 0.0023757012095302343
Epoch 328: loss = 0.002375649753957987
Epoch 329: loss = 0.002375598531216383
Epoch 330: loss = 0.002375546842813492
Epoch 331: loss = 0.002375495620071888
Epoch 332: loss = 0.002375444397330284
Epoch 333: loss = 0.0023753929417580366
Epoch 334: loss = 0.002375341486185789
Epoch 335: loss = 0.0023752902634441853
Epoch 336: loss = 0.0023752390407025814
Epoch 337: loss = 0.0023751873522996902
Epoch 338: loss = 0.0023751361295580864
Epoch 339: loss = 0.0023750849068164825
Epoch 340: loss = 0.0023750336840748787
Epoch 341: loss = 0.0023749819956719875
Epoch 342: loss = 0.0023749307729303837
Epoch 343: loss = 0.002374879317358136
Epoch 344: loss = 0.002374828327447176
Epoch 345: loss = 0.0023747768718749285
Epoch 346: loss = 0.002374725416302681
Epoch 347: loss = 0.002374674193561077
Epoch 348: loss = 0.0023746229708194733
Epoch 349: loss = 0.0023745715152472258
Epoch 350: loss = 0.002374520292505622
Epoch 351: loss = 0.0023744688369333744
Epoch 352: loss = 0.0023744176141917706
Epoch 353: loss = 0.0023743663914501667
Epoch 354: loss = 0.0023743147030472755
Epoch 355: loss = 0.0023742634803056717
Epoch 356: loss = 0.002374212257564068
Epoch 357: loss = 0.002374161034822464
Epoch 358: loss = 0.00237410981208086
Epoch 359: loss = 0.0023740585893392563
Epoch 360: loss = 0.0023740073665976524
Epoch 361: loss = 0.0023739556781947613
Epoch 362: loss = 0.0023739044554531574
Epoch 363: loss = 0.0023738532327115536
Epoch 364: loss = 0.0023738020099699497
Epoch 365: loss = 0.002373750787228346
Epoch 366: loss = 0.0023736993316560984
Epoch 367: loss = 0.0023736481089144945
Epoch 368: loss = 0.0023735968861728907
Epoch 369: loss = 0.002373545430600643
Epoch 370: loss = 0.0023734942078590393
Epoch 371: loss = 0.0023734429851174355
Epoch 372: loss = 0.002373391529545188
Epoch 373: loss = 0.0023733405396342278
Epoch 374: loss = 0.0023732890840619802
Epoch 375: loss = 0.0023732378613203764
Epoch 376: loss = 0.002373186405748129
Epoch 377: loss = 0.0023731354158371687
Epoch 378: loss = 0.002373083960264921
Epoch 379: loss = 0.0023730327375233173
Epoch 380: loss = 0.0023729815147817135
Epoch 381: loss = 0.0023729302920401096
Epoch 382: loss = 0.002372878836467862
Epoch 383: loss = 0.002372827846556902
Epoch 384: loss = 0.002372776623815298
Epoch 385: loss = 0.0023727254010736942
Epoch 386: loss = 0.0023726741783320904
Epoch 387: loss = 0.0023726229555904865
Epoch 388: loss = 0.002372571500018239
Epoch 389: loss = 0.002372520277276635
Epoch 390: loss = 0.0023724690545350313
Epoch 391: loss = 0.002372418064624071
Epoch 392: loss = 0.0023723666090518236
Epoch 393: loss = 0.0023723153863102198
Epoch 394: loss = 0.002372264163568616
Epoch 395: loss = 0.0023722127079963684
Epoch 396: loss = 0.0023721614852547646
Epoch 397: loss = 0.002372110728174448
Epoch 398: loss = 0.0023720592726022005
Epoch 399: loss = 0.0023720080498605967
Epoch 400: loss = 0.002371956594288349
Epoch 401: loss = 0.002371905604377389
Epoch 402: loss = 0.002371854381635785
Epoch 403: loss = 0.0023718031588941813
Epoch 404: loss = 0.002371752168983221
Epoch 405: loss = 0.002371700946241617
Epoch 406: loss = 0.0023716497235000134
Epoch 407: loss = 0.002371598035097122
Epoch 408: loss = 0.002371547045186162
Epoch 409: loss = 0.002371496055275202
Epoch 410: loss = 0.002371444832533598
Epoch 411: loss = 0.002371393609791994
Epoch 412: loss = 0.0023713423870503902
Epoch 413: loss = 0.0023712911643087864
Epoch 414: loss = 0.0023712399415671825
Epoch 415: loss = 0.0023711887188255787
Epoch 416: loss = 0.002371137496083975
Epoch 417: loss = 0.0023710865061730146
Epoch 418: loss = 0.002371035283431411
Epoch 419: loss = 0.002370984060689807
Epoch 420: loss = 0.002370932837948203
Epoch 421: loss = 0.002370881848037243
Epoch 422: loss = 0.002370830625295639
Epoch 423: loss = 0.002370779402554035
Epoch 424: loss = 0.0023707281798124313
Epoch 425: loss = 0.0023706769570708275
Epoch 426: loss = 0.0023706257343292236
Epoch 427: loss = 0.0023705745115876198
Epoch 428: loss = 0.0023705237545073032
Epoch 429: loss = 0.0023704725317656994
Epoch 430: loss = 0.0023704213090240955
Epoch 431: loss = 0.0023703700862824917
Epoch 432: loss = 0.002370318863540888
Epoch 433: loss = 0.002370267640799284
Epoch 434: loss = 0.00237021641805768
Epoch 435: loss = 0.00237016542814672
Epoch 436: loss = 0.0023701144382357597
Epoch 437: loss = 0.002370063215494156
Epoch 438: loss = 0.002370011992752552
Epoch 439: loss = 0.002369961002841592
Epoch 440: loss = 0.002369909780099988
Epoch 441: loss = 0.002369858790189028
Epoch 442: loss = 0.002369807567447424
Epoch 443: loss = 0.00236975634470582
Epoch 444: loss = 0.00236970535479486
Epoch 445: loss = 0.002369654132053256
Epoch 446: loss = 0.002369603142142296
Epoch 447: loss = 0.002369551919400692
Epoch 448: loss = 0.002369500696659088
Epoch 449: loss = 0.002369449706748128
Epoch 450: loss = 0.002369398484006524
Epoch 451: loss = 0.002369347494095564
Epoch 452: loss = 0.00236929627135396
Epoch 453: loss = 0.002369245048612356
Epoch 454: loss = 0.0023691942915320396
Epoch 455: loss = 0.002369143068790436
Epoch 456: loss = 0.0023690920788794756
Epoch 457: loss = 0.0023690410889685154
Epoch 458: loss = 0.0023689898662269115
Epoch 459: loss = 0.0023689386434853077
Epoch 460: loss = 0.0023688876535743475
Epoch 461: loss = 0.0023688366636633873
Epoch 462: loss = 0.0023687854409217834
Epoch 463: loss = 0.0023687342181801796
Epoch 464: loss = 0.0023686832282692194
Epoch 465: loss = 0.002368632238358259
Epoch 466: loss = 0.0023685810156166553
Epoch 467: loss = 0.002368530025705695
Epoch 468: loss = 0.002368479035794735
Epoch 469: loss = 0.002368427813053131
Epoch 470: loss = 0.002368376823142171
Epoch 471: loss = 0.0023683258332312107
Epoch 472: loss = 0.0023682748433202505
Epoch 473: loss = 0.0023682238534092903
Epoch 474: loss = 0.0023681726306676865
Epoch 475: loss = 0.0023681216407567263
Epoch 476: loss = 0.002368070650845766
Epoch 477: loss = 0.002368019428104162
Epoch 478: loss = 0.002367968438193202
Epoch 479: loss = 0.002367917215451598
Epoch 480: loss = 0.0023678664583712816
Epoch 481: loss = 0.0023678152356296778
Epoch 482: loss = 0.0023677642457187176
Epoch 483: loss = 0.0023677130229771137
Epoch 484: loss = 0.0023676620330661535
Epoch 485: loss = 0.0023676110431551933
Epoch 486: loss = 0.002367560053244233
Epoch 487: loss = 0.002367509063333273
Epoch 488: loss = 0.002367457840591669
Epoch 489: loss = 0.002367406850680709
Epoch 490: loss = 0.0023673558607697487
Epoch 491: loss = 0.002367304638028145
Epoch 492: loss = 0.0023672538809478283
Epoch 493: loss = 0.0023672026582062244
Epoch 494: loss = 0.0023671516682952642
Epoch 495: loss = 0.002367100678384304
Epoch 496: loss = 0.0023670494556427
Epoch 497: loss = 0.0023669986985623837
Epoch 498: loss = 0.0023669477086514235
Epoch 499: loss = 0.0023668967187404633
Epoch 500: loss = 0.0023668454959988594
Epoch 501: loss = 0.002366794506087899
Epoch 502: loss = 0.002366743516176939
Epoch 503: loss = 0.002366692293435335
Epoch 504: loss = 0.0023666415363550186
Epoch 505: loss = 0.0023665905464440584
Epoch 506: loss = 0.0023665395565330982
Epoch 507: loss = 0.0023664883337914944
Epoch 508: loss = 0.002366437576711178
Epoch 509: loss = 0.0023663865868002176
Epoch 510: loss = 0.0023663353640586138
Epoch 511: loss = 0.0023662843741476536
Epoch 512: loss = 0.002366233617067337
Epoch 513: loss = 0.002366182394325733
Epoch 514: loss = 0.0023661316372454166
Epoch 515: loss = 0.002366080414503813
Epoch 516: loss = 0.0023660296574234962
Epoch 517: loss = 0.0023659784346818924
Epoch 518: loss = 0.002365927677601576
Epoch 519: loss = 0.002365876454859972
Epoch 520: loss = 0.0023658256977796555
Epoch 521: loss = 0.0023657744750380516
Epoch 522: loss = 0.002365723717957735
Epoch 523: loss = 0.002365672495216131
Epoch 524: loss = 0.0023656217381358147
Epoch 525: loss = 0.0023655707482248545
Epoch 526: loss = 0.0023655197583138943
Epoch 527: loss = 0.0023654690012335777
Epoch 528: loss = 0.0023654180113226175
Epoch 529: loss = 0.0023653667885810137
Epoch 530: loss = 0.0023653157986700535
Epoch 531: loss = 0.002365265041589737
Epoch 532: loss = 0.002365213818848133
Epoch 533: loss = 0.0023651630617678165
Epoch 534: loss = 0.0023651120718568563
Epoch 535: loss = 0.002365061081945896
Epoch 536: loss = 0.002365010092034936
Epoch 537: loss = 0.0023649593349546194
Epoch 538: loss = 0.002364908345043659
Epoch 539: loss = 0.0023648571223020554
Epoch 540: loss = 0.002364806365221739
Epoch 541: loss = 0.0023647556081414223
Epoch 542: loss = 0.0023647043853998184
Epoch 543: loss = 0.002364653628319502
Epoch 544: loss = 0.0023646026384085417
Epoch 545: loss = 0.0023645516484975815
Epoch 546: loss = 0.002364500891417265
Epoch 547: loss = 0.0023644499015063047
Epoch 548: loss = 0.0023643989115953445
Epoch 549: loss = 0.0023643479216843843
Epoch 550: loss = 0.002364296931773424
Epoch 551: loss = 0.0023642461746931076
Epoch 552: loss = 0.0023641951847821474
Epoch 553: loss = 0.002364144194871187
Epoch 554: loss = 0.0023640934377908707
Epoch 555: loss = 0.002364042680710554
Epoch 556: loss = 0.002363991690799594
Epoch 557: loss = 0.0023639407008886337
Epoch 558: loss = 0.002363889943808317
Epoch 559: loss = 0.0023638387210667133
Epoch 560: loss = 0.002363787963986397
Epoch 561: loss = 0.0023637369740754366
Epoch 562: loss = 0.00236368621699512
Epoch 563: loss = 0.00236363522708416
Epoch 564: loss = 0.0023635844700038433
Epoch 565: loss = 0.002363533480092883
Epoch 566: loss = 0.002363482490181923
Epoch 567: loss = 0.0023634317331016064
Epoch 568: loss = 0.0023633805103600025
Epoch 569: loss = 0.002363329753279686
Epoch 570: loss = 0.0023632789961993694
Epoch 571: loss = 0.0023632280062884092
Epoch 572: loss = 0.0023631772492080927
Epoch 573: loss = 0.0023631262592971325
Epoch 574: loss = 0.002363075502216816
Epoch 575: loss = 0.0023630245123058558
Epoch 576: loss = 0.002362973755225539
Epoch 577: loss = 0.002362922765314579
Epoch 578: loss = 0.0023628720082342625
Epoch 579: loss = 0.002362821251153946
Epoch 580: loss = 0.002362770028412342
Epoch 581: loss = 0.0023627192713320255
Epoch 582: loss = 0.002362668514251709
Epoch 583: loss = 0.0023626177571713924
Epoch 584: loss = 0.0023625665344297886
Epoch 585: loss = 0.002362515777349472
Epoch 586: loss = 0.0023624650202691555
Epoch 587: loss = 0.002362414263188839
Epoch 588: loss = 0.0023623632732778788
Epoch 589: loss = 0.0023623125161975622
Epoch 590: loss = 0.002362261526286602
Epoch 591: loss = 0.0023622107692062855
Epoch 592: loss = 0.0023621597792953253
Epoch 593: loss = 0.0023621090222150087
Epoch 594: loss = 0.0023620580323040485
Epoch 595: loss = 0.002362007275223732
Epoch 596: loss = 0.0023619565181434155
Epoch 597: loss = 0.002361905761063099
Epoch 598: loss = 0.0023618547711521387
Epoch 599: loss = 0.002361804014071822
Epoch 600: loss = 0.002361753024160862
Epoch 601: loss = 0.0023617022670805454
Epoch 602: loss = 0.002361651510000229
Epoch 603: loss = 0.0023616005200892687
Epoch 604: loss = 0.002361549763008952
Epoch 605: loss = 0.002361498773097992
Epoch 606: loss = 0.0023614480160176754
Epoch 607: loss = 0.002361397258937359
Epoch 608: loss = 0.0023613465018570423
Epoch 609: loss = 0.0023612957447767258
Epoch 610: loss = 0.0023612449876964092
Epoch 611: loss = 0.0023611942306160927
Epoch 612: loss = 0.0023611432407051325
Epoch 613: loss = 0.0023610922507941723
Epoch 614: loss = 0.0023610414937138557
Epoch 615: loss = 0.002360990736633539
Epoch 616: loss = 0.0023609399795532227
Epoch 617: loss = 0.002360889222472906
Epoch 618: loss = 0.0023608384653925896
Epoch 619: loss = 0.002360787708312273
Epoch 620: loss = 0.0023607369512319565
Epoch 621: loss = 0.0023606859613209963
Epoch 622: loss = 0.0023606352042406797
Epoch 623: loss = 0.002360584447160363
Epoch 624: loss = 0.002360533457249403
Epoch 625: loss = 0.00236048293299973
Epoch 626: loss = 0.00236043194308877
Epoch 627: loss = 0.0023603811860084534
Epoch 628: loss = 0.002360330428928137
Epoch 629: loss = 0.0023602796718478203
Epoch 630: loss = 0.0023602289147675037
Epoch 631: loss = 0.002360178157687187
Epoch 632: loss = 0.0023601274006068707
Epoch 633: loss = 0.002360076643526554
Epoch 634: loss = 0.002360025653615594
Epoch 635: loss = 0.002359975129365921
Epoch 636: loss = 0.0023599243722856045
Epoch 637: loss = 0.002359873615205288
Epoch 638: loss = 0.0023598228581249714
Epoch 639: loss = 0.002359771868214011
Epoch 640: loss = 0.0023597211111336946
Epoch 641: loss = 0.0023596705868840218
Epoch 642: loss = 0.002359619829803705
Epoch 643: loss = 0.0023595690727233887
Epoch 644: loss = 0.0023595180828124285
Epoch 645: loss = 0.0023594675585627556
Epoch 646: loss = 0.0023594165686517954
Epoch 647: loss = 0.002359365811571479
Epoch 648: loss = 0.0023593150544911623
Epoch 649: loss = 0.0023592645302414894
Epoch 650: loss = 0.002359213773161173
Epoch 651: loss = 0.0023591630160808563
Epoch 652: loss = 0.0023591122590005398
Epoch 653: loss = 0.0023590615019202232
Epoch 654: loss = 0.0023590107448399067
Epoch 655: loss = 0.00235895998775959
Epoch 656: loss = 0.0023589092306792736
Epoch 657: loss = 0.002358858473598957
Epoch 658: loss = 0.0023588077165186405
Epoch 659: loss = 0.002358756959438324
Epoch 660: loss = 0.0023587062023580074
Epoch 661: loss = 0.002358655445277691
Epoch 662: loss = 0.0023586046881973743
Epoch 663: loss = 0.002358553931117058
Epoch 664: loss = 0.0023585031740367413
Epoch 665: loss = 0.0023584524169564247
Epoch 666: loss = 0.002358401892706752
Epoch 667: loss = 0.002358351368457079
Epoch 668: loss = 0.0023583006113767624
Epoch 669: loss = 0.002358249854296446
Epoch 670: loss = 0.0023581988643854856
Epoch 671: loss = 0.002358148107305169
Epoch 672: loss = 0.002358097583055496
Epoch 673: loss = 0.0023580468259751797
Epoch 674: loss = 0.002357996068894863
Epoch 675: loss = 0.0023579455446451902
Epoch 676: loss = 0.0023578947875648737
Epoch 677: loss = 0.002357844030484557
Epoch 678: loss = 0.0023577935062348843
Epoch 679: loss = 0.002357742516323924
Epoch 680: loss = 0.0023576917592436075
Epoch 681: loss = 0.0023576412349939346
Epoch 682: loss = 0.002357590477913618
Epoch 683: loss = 0.0023575397208333015
Epoch 684: loss = 0.0023574891965836287
Epoch 685: loss = 0.002357438439503312
Epoch 686: loss = 0.0023573876824229956
Epoch 687: loss = 0.002357336925342679
Epoch 688: loss = 0.0023572861682623625
Epoch 689: loss = 0.0023572356440126896
Epoch 690: loss = 0.002357184886932373
Epoch 691: loss = 0.0023571343626827
Epoch 692: loss = 0.0023570836056023836
Epoch 693: loss = 0.0023570326156914234
Epoch 694: loss = 0.002356982324272394
Epoch 695: loss = 0.0023569315671920776
Epoch 696: loss = 0.002356880810111761
Epoch 697: loss = 0.0023568300530314445
Epoch 698: loss = 0.002356779295951128
Epoch 699: loss = 0.002356728771701455
Epoch 700: loss = 0.0023566780146211386
Epoch 701: loss = 0.0023566274903714657
Epoch 702: loss = 0.002356576733291149
Epoch 703: loss = 0.0023565259762108326
Epoch 704: loss = 0.0023564754519611597
Epoch 705: loss = 0.002356424694880843
Epoch 706: loss = 0.0023563741706311703
Epoch 707: loss = 0.0023563234135508537
Epoch 708: loss = 0.002356272656470537
Epoch 709: loss = 0.0023562221322208643
Epoch 710: loss = 0.0023561716079711914
Epoch 711: loss = 0.002356120850890875
Epoch 712: loss = 0.0023560700938105583
Epoch 713: loss = 0.0023560195695608854
Epoch 714: loss = 0.0023559690453112125
Epoch 715: loss = 0.002355918288230896
Epoch 716: loss = 0.0023558675311505795
Epoch 717: loss = 0.0023558170069009066
Epoch 718: loss = 0.00235576624982059
Epoch 719: loss = 0.002355715725570917
Epoch 720: loss = 0.0023556649684906006
Epoch 721: loss = 0.0023556146770715714
Epoch 722: loss = 0.002355563919991255
Epoch 723: loss = 0.0023555131629109383
Epoch 724: loss = 0.0023554626386612654
Epoch 725: loss = 0.0023554121144115925
Epoch 726: loss = 0.002355361357331276
Epoch 727: loss = 0.0023553106002509594
Epoch 728: loss = 0.0023552600760012865
Epoch 729: loss = 0.0023552095517516136
Epoch 730: loss = 0.002355158794671297
Epoch 731: loss = 0.002355108270421624
Epoch 732: loss = 0.0023550577461719513
Epoch 733: loss = 0.0023550069890916348
Epoch 734: loss = 0.002354956232011318
Epoch 735: loss = 0.0023549057077616453
Epoch 736: loss = 0.0023548551835119724
Epoch 737: loss = 0.002354804426431656
Epoch 738: loss = 0.002354753902181983
Epoch 739: loss = 0.00235470337793231
Epoch 740: loss = 0.002354652853682637
Epoch 741: loss = 0.0023546023294329643
Epoch 742: loss = 0.0023545515723526478
Epoch 743: loss = 0.002354501048102975
Epoch 744: loss = 0.0023544502910226583
Epoch 745: loss = 0.0023543997667729855
Epoch 746: loss = 0.002354349009692669
Epoch 747: loss = 0.0023542987182736397
Epoch 748: loss = 0.002354247961193323
Epoch 749: loss = 0.0023541972041130066
Epoch 750: loss = 0.0023541469126939774
Epoch 751: loss = 0.002354096155613661
Epoch 752: loss = 0.002354045631363988
Epoch 753: loss = 0.002353995107114315
Epoch 754: loss = 0.0023539443500339985
Epoch 755: loss = 0.002353893592953682
Epoch 756: loss = 0.0023538433015346527
Epoch 757: loss = 0.002353792544454336
Epoch 758: loss = 0.0023537420202046633
Epoch 759: loss = 0.0023536914959549904
Epoch 760: loss = 0.0023536409717053175
Epoch 761: loss = 0.002353590214625001
Epoch 762: loss = 0.002353539690375328
Epoch 763: loss = 0.002353489398956299
Epoch 764: loss = 0.0023534386418759823
Epoch 765: loss = 0.0023533878847956657
Epoch 766: loss = 0.002353337360545993
Epoch 767: loss = 0.00235328683629632
Epoch 768: loss = 0.0023532365448772907
Epoch 769: loss = 0.0023531855549663305
Epoch 770: loss = 0.0023531350307166576
Epoch 771: loss = 0.0023530847392976284
Epoch 772: loss = 0.0023530342150479555
Epoch 773: loss = 0.002352983457967639
Epoch 774: loss = 0.002352932933717966
Epoch 775: loss = 0.002352882409468293
Epoch 776: loss = 0.0023528318852186203
Epoch 777: loss = 0.0023527813609689474
Epoch 778: loss = 0.002352730603888631
Epoch 779: loss = 0.002352680079638958
Epoch 780: loss = 0.0023526297882199287
Epoch 781: loss = 0.002352579031139612
Epoch 782: loss = 0.0023525285068899393
Epoch 783: loss = 0.0023524779826402664
Epoch 784: loss = 0.0023524274583905935
Epoch 785: loss = 0.0023523769341409206
Epoch 786: loss = 0.0023523266427218914
Epoch 787: loss = 0.002352275885641575
Epoch 788: loss = 0.002352225361391902
Epoch 789: loss = 0.002352174837142229
Epoch 790: loss = 0.002352124312892556
Epoch 791: loss = 0.0023520737886428833
Epoch 792: loss = 0.0023520230315625668
Epoch 793: loss = 0.0023519727401435375
Epoch 794: loss = 0.0023519222158938646
Epoch 795: loss = 0.0023518716916441917
Epoch 796: loss = 0.002351821167394519
Epoch 797: loss = 0.002351770643144846
Epoch 798: loss = 0.002351720118895173
Epoch 799: loss = 0.0023516695946455
Epoch 800: loss = 0.002351619303226471
Epoch 801: loss = 0.0023515685461461544
Epoch 802: loss = 0.0023515180218964815
Epoch 803: loss = 0.0023514674976468086
Epoch 804: loss = 0.0023514172062277794
Epoch 805: loss = 0.002351366449147463
Epoch 806: loss = 0.00235131592489779
Epoch 807: loss = 0.0023512656334787607
Epoch 808: loss = 0.002351215109229088
Epoch 809: loss = 0.002351164584979415
Epoch 810: loss = 0.002351114060729742
Epoch 811: loss = 0.002351063536480069
Epoch 812: loss = 0.0023510130122303963
Epoch 813: loss = 0.002350962720811367
Epoch 814: loss = 0.002350912196561694
Epoch 815: loss = 0.0023508616723120213
Epoch 816: loss = 0.0023508111480623484
Epoch 817: loss = 0.0023507606238126755
Epoch 818: loss = 0.0023507100995630026
Epoch 819: loss = 0.0023506598081439734
Epoch 820: loss = 0.0023506092838943005
Epoch 821: loss = 0.002350558526813984
Epoch 822: loss = 0.0023505082353949547
Epoch 823: loss = 0.002350457711145282
Epoch 824: loss = 0.002350407186895609
Epoch 825: loss = 0.0023503568954765797
Epoch 826: loss = 0.002350306138396263
Epoch 827: loss = 0.002350255846977234
Epoch 828: loss = 0.002350205322727561
Epoch 829: loss = 0.002350154798477888
Epoch 830: loss = 0.002350104507058859
Epoch 831: loss = 0.002350053982809186
Epoch 832: loss = 0.002350003458559513
Epoch 833: loss = 0.002349953167140484
Epoch 834: loss = 0.0023499024100601673
Epoch 835: loss = 0.002349852118641138
Epoch 836: loss = 0.002349801827222109
Epoch 837: loss = 0.0023497510701417923
Epoch 838: loss = 0.002349700778722763
Epoch 839: loss = 0.00234965025447309
Epoch 840: loss = 0.0023495997302234173
Epoch 841: loss = 0.002349549438804388
Epoch 842: loss = 0.002349498914554715
Epoch 843: loss = 0.002349448623135686
Epoch 844: loss = 0.002349398098886013
Epoch 845: loss = 0.002349347807466984
Epoch 846: loss = 0.0023492970503866673
Epoch 847: loss = 0.002349246758967638
Epoch 848: loss = 0.002349196234717965
Epoch 849: loss = 0.0023491457104682922
Epoch 850: loss = 0.002349095419049263
Epoch 851: loss = 0.00234904489479959
Epoch 852: loss = 0.002348994603380561
Epoch 853: loss = 0.002348944079130888
Epoch 854: loss = 0.0023488937877118587
Epoch 855: loss = 0.002348843263462186
Epoch 856: loss = 0.002348792739212513
Epoch 857: loss = 0.0023487424477934837
Epoch 858: loss = 0.002348691690713167
Epoch 859: loss = 0.0023486416321247816
Epoch 860: loss = 0.0023485911078751087
Epoch 861: loss = 0.0023485408164560795
Epoch 862: loss = 0.0023484902922064066
Epoch 863: loss = 0.0023484400007873774
Epoch 864: loss = 0.0023483894765377045
Epoch 865: loss = 0.0023483391851186752
Epoch 866: loss = 0.0023482886608690023
Epoch 867: loss = 0.002348238369449973
Epoch 868: loss = 0.0023481878452003
Epoch 869: loss = 0.002348137553781271
Epoch 870: loss = 0.0023480872623622417
Epoch 871: loss = 0.002348036738112569
Epoch 872: loss = 0.002347986213862896
Epoch 873: loss = 0.0023479359224438667
Epoch 874: loss = 0.0023478856310248375
Epoch 875: loss = 0.0023478351067751646
Epoch 876: loss = 0.0023477848153561354
Epoch 877: loss = 0.0023477342911064625
Epoch 878: loss = 0.0023476839996874332
Epoch 879: loss = 0.0023476334754377604
Epoch 880: loss = 0.002347583184018731
Epoch 881: loss = 0.0023475326597690582
Epoch 882: loss = 0.002347482368350029
Epoch 883: loss = 0.0023474320769309998
Epoch 884: loss = 0.002347381552681327
Epoch 885: loss = 0.0023473312612622976
Epoch 886: loss = 0.0023472807370126247
Epoch 887: loss = 0.0023472304455935955
Epoch 888: loss = 0.0023471801541745663
Epoch 889: loss = 0.002347129862755537
Epoch 890: loss = 0.002347079338505864
Epoch 891: loss = 0.002347029047086835
Epoch 892: loss = 0.0023469787556678057
Epoch 893: loss = 0.0023469282314181328
Epoch 894: loss = 0.0023468779399991035
Epoch 895: loss = 0.0023468276485800743
Epoch 896: loss = 0.002346777357161045
Epoch 897: loss = 0.002346726832911372
Epoch 898: loss = 0.0023466763086616993
Epoch 899: loss = 0.0023466262500733137
Epoch 900: loss = 0.002346575725823641
Epoch 901: loss = 0.0023465254344046116
Epoch 902: loss = 0.0023464751429855824
Epoch 903: loss = 0.0023464246187359095
Epoch 904: loss = 0.002346374560147524
Epoch 905: loss = 0.002346324035897851
Epoch 906: loss = 0.0023462737444788218
Epoch 907: loss = 0.002346223220229149
Epoch 908: loss = 0.0023461729288101196
Epoch 909: loss = 0.0023461226373910904
Epoch 910: loss = 0.002346072345972061
Epoch 911: loss = 0.002346022054553032
Epoch 912: loss = 0.0023459717631340027
Epoch 913: loss = 0.0023459214717149734
Epoch 914: loss = 0.002345871180295944
Epoch 915: loss = 0.0023458206560462713
Epoch 916: loss = 0.002345770364627242
Epoch 917: loss = 0.002345719840377569
Epoch 918: loss = 0.00234566954895854
Epoch 919: loss = 0.0023456194903701544
Epoch 920: loss = 0.0023455689661204815
Epoch 921: loss = 0.0023455186747014523
Epoch 922: loss = 0.002345468383282423
Epoch 923: loss = 0.002345418091863394
Epoch 924: loss = 0.0023453678004443645
Epoch 925: loss = 0.0023453175090253353
Epoch 926: loss = 0.002345267217606306
Epoch 927: loss = 0.002345216926187277
Epoch 928: loss = 0.0023451666347682476
Epoch 929: loss = 0.0023451163433492184
Epoch 930: loss = 0.0023450658190995455
Epoch 931: loss = 0.0023450155276805162
Epoch 932: loss = 0.0023449654690921307
Epoch 933: loss = 0.0023449149448424578
Epoch 934: loss = 0.0023448646534234285
Epoch 935: loss = 0.0023448143620043993
Epoch 936: loss = 0.0023447643034160137
Epoch 937: loss = 0.002344713546335697
Epoch 938: loss = 0.0023446634877473116
Epoch 939: loss = 0.0023446131963282824
Epoch 940: loss = 0.002344562904909253
Epoch 941: loss = 0.002344512613490224
Epoch 942: loss = 0.0023444623220711946
Epoch 943: loss = 0.0023444117978215218
Epoch 944: loss = 0.0023443615064024925
Epoch 945: loss = 0.002344311447814107
Epoch 946: loss = 0.0023442611563950777
Epoch 947: loss = 0.002344211097806692
Epoch 948: loss = 0.002344160806387663
Epoch 949: loss = 0.00234411028213799
Epoch 950: loss = 0.0023440599907189608
Epoch 951: loss = 0.002344009932130575
Epoch 952: loss = 0.002343959640711546
Epoch 953: loss = 0.002343909116461873
Epoch 954: loss = 0.002343858825042844
Epoch 955: loss = 0.0023438087664544582
Epoch 956: loss = 0.002343758475035429
Epoch 957: loss = 0.0023437081836163998
Epoch 958: loss = 0.0023436578921973705
Epoch 959: loss = 0.0023436076007783413
Epoch 960: loss = 0.002343557309359312
Epoch 961: loss = 0.002343507017940283
Epoch 962: loss = 0.0023434567265212536
Epoch 963: loss = 0.0023434064351022243
Epoch 964: loss = 0.002343356143683195
Epoch 965: loss = 0.0023433060850948095
Epoch 966: loss = 0.0023432555608451366
Epoch 967: loss = 0.002343205502256751
Epoch 968: loss = 0.002343155210837722
Epoch 969: loss = 0.0023431049194186926
Epoch 970: loss = 0.002343054860830307
Epoch 971: loss = 0.0023430045694112778
Epoch 972: loss = 0.0023429542779922485
Epoch 973: loss = 0.0023429037537425756
Epoch 974: loss = 0.00234285369515419
Epoch 975: loss = 0.002342803403735161
Epoch 976: loss = 0.0023427533451467752
Epoch 977: loss = 0.0023427028208971024
Epoch 978: loss = 0.0023426527623087168
Epoch 979: loss = 0.002342602703720331
Epoch 980: loss = 0.002342552412301302
Epoch 981: loss = 0.002342501888051629
Epoch 982: loss = 0.0023424518294632435
Epoch 983: loss = 0.0023424015380442142
Epoch 984: loss = 0.002342351246625185
Epoch 985: loss = 0.0023423011880367994
Epoch 986: loss = 0.0023422506637871265
Epoch 987: loss = 0.002342200605198741
Epoch 988: loss = 0.0023421503137797117
Epoch 989: loss = 0.002342100255191326
